Profession,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence
10,0.393792683,0.621811553,0.601726108,0.699180871,0.620232494,0.418343092,0.47090725,0.254008691,0.41735786,0.175628485
10,0.455522194,0.529064206,0.707876748,0.878468671,0.523809528,0.275463196,0.60461129,0.411322223,0.388446949,0.486077749
10,0.972956815,0.736554121,0.034904606,0.489909731,0.29804606,0.166979341,0.167274053,0.27116057,0.202619458,0.610618517
10,0.172633705,0.275015243,0.826854277,0.649529907,0.350542815,0.674512908,0.478140203,0.708044754,0.809442588,0.518449329
10,0.791042191,0.31455346,0.911269378,0.525249708,0.323337116,0.18081911,0.807221316,0.724508238,0.930835776,0.57721412
10,0.502868876,0.905315535,0.199652734,0.83855021,0.455661033,0.627708831,0.073645577,0.656602111,0.039792572,0.628703355
10,0.735605419,0.994920823,0.99287631,0.998881236,0.909079929,0.892792805,0.265116875,0.223218597,0.144360351,0.685490727
10,0.148099511,0.319190158,0.802221278,0.586268389,0.234063486,0.763494823,0.604119978,0.714126484,0.886912344,0.463793182
10,0.939576402,0.960574725,0.998288625,0.996442196,0.430468447,0.227762911,0.999944883,0.201375457,0.732132398,0.974085402
10,0.651269865,0.72772384,0.070597041,0.952266046,0.110474546,0.329842759,0.463616944,0.470721051,0.18802922,0.728352068
10,0.053362027,0.834873499,0.037022671,0.179471047,0.706917152,0.875619022,0.147302128,0.170773154,0.788819712,0.027334647
10,0.394710217,0.633369686,0.96008398,0.791842364,0.566336155,0.697081602,0.557076703,0.507993271,0.774853066,0.329299829
10,0.395635122,0.655382838,0.956676348,0.810157546,0.399433415,0.654644219,0.676209469,0.625134654,0.948516181,0.468054359
10,0.088845647,0.750988849,0.864861647,0.974499908,0.412069909,0.852947653,0.632704395,0.654216282,0.762225628,0.656895408
10,0.656678319,0.034779696,0.50963872,0.136944631,0.123398456,0.079586919,0.633256048,0.624881235,0.732869626,0.534718644
10,0.298281659,0.800010338,0.807229655,0.709607874,0.592391965,0.667949042,0.640590402,0.529533253,0.889722858,0.365243697
10,0.886330396,0.204007262,0.291032171,0.368077027,0.410712687,0.158280805,0.315131466,0.227698696,0.041506987,0.290494865
10,0.279619238,0.563252375,0.869263866,0.987347229,0.465165819,0.904723291,0.237966326,0.321849831,0.532761873,0.406463679
10,0.153890079,0.899579182,0.858012521,0.971038433,0.474984163,0.976428848,0.495277999,0.52903425,0.922087249,0.556120055
10,0.231517833,0.61624047,0.889075951,0.570649312,0.6914225,0.463434379,0.670919735,0.470119553,0.828335442,0.223853449
10,0.203655031,0.961615735,0.936915586,0.961775071,0.751946713,0.958094692,0.599284096,0.410845294,0.86345137,0.509169348
10,0.045348047,0.976164094,0.723713939,0.796923339,0.656166567,0.978988038,0.492195371,0.462218613,0.904321553,0.21682378
10,0.121296391,0.24067609,0.384693114,0.413262664,0.260471508,0.418418105,0.172389638,0.343952293,0.457222476,0.128288475
10,0.095471199,0.731818545,0.970641273,0.995819359,0.594282967,0.942961432,0.651880813,0.684880994,0.859315336,0.610210097
10,0.017289133,0.978400502,0.294172408,0.781169094,0.674128241,0.995003307,0.201544314,0.326525783,0.581160587,0.271998856
10,0.174678492,0.30554302,0.883156042,0.756848583,0.306813298,0.690231078,0.97119225,0.880681662,0.967476553,0.857512363
10,0.234848826,0.566370672,0.38547926,0.652422993,0.507986095,0.780056033,0.418152582,0.388063552,0.864290513,0.282541381
10,0.086550338,0.816224153,0.711106146,0.570031848,0.607199169,0.829720481,0.330551173,0.385898139,0.030804766,0.45575767
10,0.295673569,0.087258148,0.774716586,0.251854207,0.223398525,0.197427031,0.627452587,0.691930647,0.826150129,0.386728843
10,0.531411763,0.650060983,0.748714105,0.284784324,0.688760701,0.821103292,0.809889951,0.407667191,0.928537084,0.565789036
10,0.240681452,0.812389247,0.985684513,0.997851467,0.634299988,0.932446849,0.395106623,0.452179768,0.482433979,0.550809626
10,0.227105147,0.951313904,0.922923672,0.971503122,0.700186687,0.935277871,0.480849023,0.481326941,0.80165259,0.553406636
10,0.134582152,0.929996599,0.90533712,0.990540944,0.733481923,0.983459228,0.417749063,0.436073411,0.589495068,0.541417291
10,0.16409156,0.758387844,0.555019932,0.631890424,0.540381857,0.846566509,0.756323413,0.53112218,0.782183229,0.365317081
10,0.09081419,0.929377289,0.866903222,0.93165299,0.582283325,0.843416235,0.251449906,0.346844643,0.79366084,0.492604352
10,0.373850467,0.625035376,0.750257918,0.851879388,0.607951132,0.59491286,0.539088675,0.605994233,0.769260591,0.562893245
10,0.178041315,0.964008644,0.80282216,0.967292116,0.591517421,0.946149286,0.398938793,0.241906648,0.541672381,0.641875392
10,0.536159191,0.843189017,0.709815989,0.781213032,0.68431216,0.573928151,0.539474242,0.26550019,0.316376045,0.580576905
10,0.134751349,0.872292198,0.924824787,0.951150624,0.499221781,0.898385088,0.533169357,0.430884393,0.834528829,0.349997015
10,0.060802121,0.875398632,0.478194718,0.638038341,0.358458469,0.939917684,0.213714799,0.41002846,0.845106865,0.141928191
10,0.005048944,0.921672719,0.658045011,0.722855104,0.587959539,0.988445975,0.740907518,0.75364187,0.966622376,0.413513547
10,0.548109469,0.995027829,0.920262345,0.980402588,0.839801024,0.842859581,0.566246143,0.342121328,0.776230753,0.562285453
10,0.052674547,0.867704468,0.754766268,0.85936464,0.61334579,0.974424973,0.259457003,0.52385362,0.625275714,0.397216323
10,0.265864264,0.988069621,0.960042141,0.999855761,0.59465473,0.994333522,0.558318005,0.535005307,0.451404253,0.885542081
10,0.08597194,0.679306773,0.392893386,0.318787995,0.391063491,0.82199805,0.201686729,0.227640566,0.751904443,0.054592287
10,0.172075764,0.788504927,0.646182745,0.391273134,0.701004393,0.891945652,0.69717691,0.465582712,0.908155655,0.371264769
10,0.054540526,0.883639595,0.748355903,0.777159691,0.519120536,0.971085096,0.638064437,0.44507558,0.804757307,0.377125054
10,0.172820261,0.649819416,0.901236376,0.931555962,0.409567368,0.753878009,0.768545802,0.494630205,0.786066457,0.498255441
10,0.132924339,0.973111084,0.523928316,0.990782796,0.259262904,0.811060739,0.832901672,0.768339911,0.394190388,0.878079705
10,0.707829941,0.985556561,0.959795381,0.98874941,0.641383624,0.152205613,0.862963694,0.370752946,0.491452913,0.515413964
10,0.268253881,0.919340498,0.631248758,0.702105427,0.573671706,0.867481137,0.492553427,0.44253565,0.89842672,0.394905159
10,0.124437312,0.866545613,0.971013904,0.90500962,0.502644755,0.891657903,0.830553831,0.718806092,0.857090704,0.682349937
10,0.713104134,0.531991276,0.337367275,0.439238526,0.444108459,0.39998202,0.690820336,0.421381964,0.576858089,0.681379816
10,0.679984178,0.73605859,0.448274004,0.50627882,0.749656204,0.590037448,0.245094697,0.065978209,0.141652765,0.336158361
10,0.40402454,0.100791699,0.248685152,0.520090138,0.120313742,0.366889129,0.618405342,0.543145172,0.793772185,0.812249414
10,0.110978917,0.312472068,0.91249953,0.648232178,0.201514637,0.605991383,0.636726061,0.592473583,0.851829054,0.361696611
10,0.147875748,0.830703654,0.98816176,0.99226248,0.39202025,0.78294003,0.844889211,0.782805258,0.893665279,0.552867171
10,0.002315095,0.568326557,0.08784365,0.113713848,0.346413973,0.883906567,0.154363409,0.732203567,0.399804463,0.003424318
10,0.08197558,0.840895944,0.956975845,0.945738193,0.42229227,0.972072099,0.81034403,0.746515771,0.93517079,0.445752801
10,0.16884394,0.229944677,0.559588731,0.31606282,0.41902759,0.457543518,0.452427241,0.628038824,0.586384348,0.354579403
10,0.059755383,0.95526934,0.786580403,0.984479121,0.736789242,0.992111723,0.243832845,0.27997446,0.419230992,0.554428065
10,0.782435665,0.993218646,0.781121067,0.975428751,0.953886234,0.08705252,0.941887657,0.244064186,0.113197047,0.909434552
10,0.298999088,0.896230845,0.092560251,0.666721229,0.405537508,0.696633371,0.301021828,0.609375152,0.037708706,0.740931286
10,0.149421642,0.967239202,0.810840951,0.972310952,0.587678431,0.972261813,0.518947488,0.401378958,0.753478096,0.560899514
10,0.171939054,0.848159509,0.801052749,0.998180645,0.613291174,0.789001873,0.88677503,0.581805256,0.49148242,0.408152021
10,0.559545773,0.903086802,0.302462524,0.913830258,0.502103095,0.718308931,0.537777558,0.309764645,0.277390242,0.603640005
10,0.448372712,0.303457569,0.662352057,0.125502662,0.445762501,0.343879086,0.163178463,0.307331258,0.513507256,0.124201065
10,0.254807242,0.915960899,0.277163401,0.274083913,0.612052136,0.882634767,0.777210664,0.305975201,0.847284223,0.445307605
10,0.075960428,0.361671472,0.924197789,0.961723627,0.17547944,0.919710993,0.896456102,0.843571734,0.769269127,0.8534687
10,0.097981961,0.773344371,0.812840837,0.778605183,0.631138098,0.796679229,0.647489664,0.654875451,0.748927275,0.399246192
10,0.510615847,0.216202871,0.73854791,0.632364604,0.258372463,0.236559559,0.470601579,0.355256114,0.659410655,0.376607243
10,0.364123049,0.091258556,0.485425009,0.294698744,0.372018455,0.321519459,0.514258338,0.634587662,0.772074843,0.213193068
10,0.409169114,0.733182124,0.969184011,0.978006131,0.571323106,0.680776264,0.459335875,0.557333234,0.744447958,0.579873733
10,0.051747432,0.079523799,0.493727638,0.754281038,0.073618841,0.66017561,0.336303845,0.542416078,0.415540943,0.17064123
10,0.039751436,0.777803525,0.187237286,0.871411121,0.129205328,0.969322,0.294863605,0.28408964,0.76784459,0.50386468
10,0.633785546,0.847889509,0.536631742,0.780044776,0.886107154,0.974746871,0.597466195,0.358092449,0.352394627,0.742375036
10,0.176869677,0.696428976,0.572713063,0.708823096,0.646478833,0.842505857,0.583852275,0.510641445,0.600890494,0.411251409
10,0.458740611,0.203622038,0.759209371,0.839622295,0.199383638,0.596420721,0.793928922,0.796838215,0.836567688,0.703772281
10,0.386212978,0.572185314,0.548988957,0.509038775,0.427993261,0.675294559,0.758777137,0.492980378,0.507331704,0.708896435
10,0.480504059,0.737468244,0.040444278,0.760136388,0.493611095,0.654668439,0.089832252,0.353001472,0.018961714,0.687425993
10,0.168592222,0.468432287,0.786589511,0.656569971,0.490919192,0.705017632,0.377134601,0.25365955,0.788602246,0.222205593
10,0.385594625,0.167573413,0.410309106,0.719335669,0.321492199,0.521871203,0.549463818,0.367687229,0.395511873,0.264883547
10,0.624147156,0.842066961,0.940135136,0.835081147,0.606882593,0.711500861,0.814433516,0.426696044,0.804646632,0.632243371
10,0.356675194,0.559044986,0.777152162,0.59233461,0.56579955,0.591262515,0.711574288,0.548485646,0.600768938,0.659595786
10,0.314685022,0.740829344,0.911022661,0.876716344,0.519595525,0.904547707,0.699053767,0.602623693,0.909307278,0.434069527
10,0.129001813,0.687076549,0.805126919,0.828097277,0.601146331,0.875817708,0.321277177,0.247119816,0.53376532,0.447815032
10,0.066259908,0.535963448,0.978335641,0.976849245,0.407171065,0.981943369,0.681375027,0.721743525,0.932930723,0.655232062
10,0.474292934,0.685918264,0.928541901,0.991079683,0.773529843,0.739420708,0.661761898,0.393092306,0.266432157,0.448217019
10,0.489579657,0.972332777,0.988852307,0.992478319,0.435800872,0.818671987,0.605612669,0.278913616,0.463853666,0.321839673
10,0.094123477,0.989657144,0.957687181,0.995068965,0.834497669,0.997683295,0.241123656,0.377027334,0.631538126,0.661308802
10,0.132484659,0.694199246,0.938705306,0.845427408,0.401246437,0.843533053,0.625599881,0.640196842,0.923786376,0.365513468
10,0.031956485,0.701353788,0.907312822,0.982212396,0.319687814,0.773125669,0.381981491,0.414953425,0.656496338,0.58765098
10,0.122360694,0.916334827,0.877246028,0.9701678,0.472755936,0.966214588,0.467473119,0.386988556,0.484282304,0.572723967
10,0.091488546,0.210637595,0.490186881,0.540254343,0.37242389,0.608806419,0.217403223,0.327322327,0.545496734,0.244826045
10,0.244118707,0.732186964,0.965150566,0.969013506,0.501083612,0.886000408,0.619200282,0.717754769,0.932603174,0.636260167
10,0.141890405,0.975026251,0.984426984,0.997114702,0.751072651,0.994310637,0.308367429,0.422793676,0.719773567,0.670143344
10,0.19942523,0.600214586,0.947008853,0.933813311,0.659430968,0.759911926,0.260214233,0.477930111,0.454226568,0.279522463
10,0.138548196,0.721985097,0.720244579,0.962424825,0.40408799,0.767943794,0.509140126,0.521606704,0.693500917,0.499531074
10,0.230791487,0.245837732,0.617948519,0.651870384,0.230293049,0.632482295,0.785439281,0.698870758,0.933064268,0.527014606
10,0.107856425,0.778491241,0.197360239,0.903526303,0.723794989,0.636346479,0.436715741,0.375423659,0.021497423,0.681228261
10,0.428939068,0.856544795,0.603302857,0.872273788,0.495569325,0.864164058,0.672067958,0.370432228,0.532930306,0.499825797
10,0.212321246,0.926226462,0.79702144,0.979485774,0.58658241,0.982006802,0.509632749,0.306143943,0.418743624,0.730347062
10,0.048594555,0.911661874,0.751064614,0.63159618,0.547150376,0.82016024,0.698019777,0.76855227,0.95797181,0.333747328
10,0.559714087,0.862048796,0.918393953,0.684414088,0.635638448,0.586550772,0.767647193,0.373380779,0.896400494,0.556814168
10,0.806770307,0.965049477,0.365577258,0.935033306,0.106862601,0.643295766,0.058953308,0.326353247,0.018235173,0.641006403
10,0.272098194,0.41244571,0.497107702,0.923819264,0.167167337,0.69560395,0.481012475,0.517566393,0.484398267,0.623494957
10,0.519672435,0.731996737,0.653361111,0.885020918,0.562898462,0.812778016,0.333215189,0.336311141,0.437428436,0.296981577
10,0.013126985,0.906962127,0.649781296,0.859114036,0.317936766,0.935126025,0.622754561,0.642720664,0.903148455,0.612795574
10,0.258842007,0.707202027,0.445985162,0.081857671,0.717018311,0.620750044,0.293904512,0.572424866,0.907003127,0.069505958
10,0.093598372,0.937537667,0.822724911,0.973299244,0.468750077,0.991022105,0.506225794,0.470276101,0.647231109,0.812023934
10,0.09096499,0.895126482,0.687569371,0.827132691,0.690596835,0.920311698,0.679381604,0.551566321,0.808847857,0.319414094
10,0.083394719,0.921134732,0.583548941,0.72961275,0.757160103,0.949243225,0.441764516,0.419898786,0.807575718,0.381758035
11,0.112123688,0.486122503,0.549961711,0.198717021,0.547281838,0.596405356,0.350933577,0.40253065,0.798752595,0.024337975
11,0.188131912,0.984141106,0.759209799,0.952911478,0.804966685,0.98970094,0.219250099,0.23924047,0.539193573,0.403959759
11,0.563835916,0.948458737,0.893947313,0.771938176,0.940248879,0.921550266,0.772597468,0.454330928,0.757970075,0.343656875
11,0.007168505,0.735588785,0.208519071,0.251448239,0.310868856,0.973557026,0.568498736,0.679734959,0.978644789,0.168548886
11,0.102012835,0.921942317,0.106564692,0.29011932,0.733506191,0.978816977,0.212082784,0.388356052,0.692224061,0.182712742
11,0.147848536,0.961547655,0.784853938,0.758623645,0.875867254,0.943876068,0.540840665,0.301583858,0.736131602,0.151371486
11,0.058580352,0.752786927,0.122674735,0.374304235,0.517363263,0.93689943,0.20484629,0.373533108,0.801977607,0.141308251
11,0.109817588,0.729039343,0.486911068,0.335226124,0.622099106,0.748189422,0.420880989,0.242267348,0.707884176,0.252868897
11,0.219882036,0.194451031,0.538255103,0.085839559,0.207321888,0.667317689,0.556883924,0.52873208,0.953863245,0.103167506
11,0.415188432,0.951983006,0.462163568,0.858347153,0.54654334,0.515995601,0.205210926,0.195011473,0.044650669,0.382707037
11,0.050791612,0.958539337,0.422462918,0.635451871,0.519286087,0.97865127,0.509222052,0.49701213,0.924351514,0.378270473
11,0.057016958,0.972360588,0.756717105,0.913050204,0.839208003,0.994491449,0.447650389,0.413922702,0.90647765,0.453057519
11,0.260095248,0.128213245,0.646831127,0.166233993,0.193942299,0.414258809,0.458303822,0.514738308,0.882901376,0.085582418
11,0.097623518,0.865975371,0.616724151,0.902541778,0.423853259,0.982962844,0.490553904,0.355285402,0.690619491,0.229462505
11,0.162145831,0.056848938,0.017774299,0.012252521,0.194876549,0.298278349,0.597775151,0.639452205,0.768482387,0.07712721
11,0.064838371,0.841421032,0.090414563,0.221919163,0.546258674,0.897721729,0.444592575,0.356956108,0.937142979,0.12336664
11,0.303782717,0.534504537,0.681251397,0.787349195,0.655819729,0.626231731,0.243569427,0.448736267,0.300151797,0.273066704
11,0.02572108,0.775013166,0.026122663,0.128488129,0.494456365,0.949164982,0.360021134,0.424163935,0.897584551,0.204217998
11,0.225895459,0.512162817,0.700070547,0.922559911,0.339009643,0.608953621,0.078598526,0.127172183,0.175824705,0.021845763
11,0.144594779,0.887617038,0.806200736,0.978523322,0.605035939,0.923917627,0.222375488,0.337423621,0.540031621,0.336599467
11,0.309057813,0.707257587,0.197964887,0.262094499,0.551024926,0.733832145,0.202581029,0.239720994,0.703174443,0.077184385
11,0.269515523,0.275003212,0.612371091,0.354757855,0.389806036,0.524717014,0.695235456,0.533411994,0.822719564,0.20440238
11,0.090503403,0.806415326,0.629441882,0.506067458,0.723146595,0.944619936,0.634418403,0.505217977,0.878512219,0.350287098
11,0.041484914,0.960077925,0.225093088,0.484874847,0.724768212,0.970964498,0.351400562,0.283639149,0.847369055,0.206940728
11,0.075285476,0.427377161,0.316583636,0.125260927,0.554757938,0.890384914,0.431341699,0.676056093,0.974004404,0.139573723
11,0.16838485,0.885245968,0.823338442,0.455486093,0.702415465,0.930257832,0.66159982,0.491088326,0.954671217,0.447262944
11,0.680670194,0.958619576,0.542808594,0.780080271,0.367045549,0.547767539,0.040848867,0.188002716,0.058434963,0.527446092
11,0.130893067,0.435030821,0.174836656,0.474471253,0.286195478,0.604438405,0.209975828,0.326526183,0.646732636,0.182049475
11,0.041982929,0.414938454,0.124072046,0.095584825,0.264398687,0.799113852,0.477737034,0.509481614,0.955446952,0.019098808
11,0.11822014,0.953424834,0.541261212,0.626095954,0.802410485,0.974551335,0.582867002,0.454573816,0.968040909,0.278952508
11,0.072717633,0.798422828,0.486496131,0.585530893,0.63976817,0.871861282,0.384897502,0.47374811,0.660950884,0.201775379
11,0.365697422,0.315814124,0.208074891,0.425624998,0.36469169,0.467400342,0.019815699,0.17506528,0.208669379,0.013983863
11,0.399427713,0.919012194,0.755342536,0.657309156,0.59549835,0.783515785,0.777697772,0.403195425,0.756684148,0.357790516
11,0.14446758,0.674136385,0.553247382,0.486154545,0.463966376,0.820802375,0.474153818,0.510202991,0.836541918,0.213832485
11,0.155265401,0.821781175,0.568145279,0.741372869,0.669336411,0.870631872,0.546019071,0.522719862,0.786583794,0.329663215
11,0.224195228,0.149225839,0.570668573,0.219703056,0.367630875,0.656708653,0.618321383,0.726965462,0.866802613,0.073642401
11,0.107700713,0.111897013,0.423293653,0.391738299,0.124127411,0.716397065,0.383683445,0.458784592,0.846683447,0.112828891
11,0.577662168,0.41156652,0.623470856,0.877013983,0.504947577,0.438777239,0.409209184,0.35141227,0.245929802,0.194589369
11,0.517168031,0.363760321,0.393381685,0.421549838,0.397189782,0.683036334,0.633054825,0.39394577,0.575377732,0.30438023
11,0.753593287,0.933894053,0.055981542,0.832379875,0.539772911,0.795910871,0.105766725,0.226228808,0.00365603,0.68126413
11,0.323620095,0.513949102,0.583004882,0.135701276,0.458859885,0.526883759,0.435016451,0.540698223,0.954070939,0.028872273
11,0.095608183,0.897416632,0.533748809,0.730089449,0.672065231,0.911681898,0.344153922,0.415088665,0.589273171,0.240418368
11,0.172950615,0.82109425,0.599514694,0.385391371,0.673979923,0.854794314,0.533035933,0.463357778,0.93570598,0.096406195
11,0.22065497,0.43918623,0.199882186,0.084397247,0.500459507,0.768463958,0.696421167,0.601999766,0.877531062,0.155177746
11,0.098889626,0.822878959,0.301692453,0.850433215,0.502371921,0.96150176,0.155015944,0.244711604,0.474827862,0.296966603
11,0.043268813,0.874927686,0.600641759,0.703843108,0.820767788,0.893488474,0.100172833,0.506421484,0.056820532,0.447103735
11,0.031754535,0.848690877,0.620086225,0.734305442,0.489410477,0.962784964,0.370976589,0.355641701,0.783093362,0.206070075
11,0.166269783,0.817322304,0.843226849,0.725445415,0.511550461,0.701236333,0.284652815,0.474065476,0.346234788,0.795656712
11,0.088166346,0.884734757,0.47967407,0.736086145,0.652122632,0.957475054,0.406208595,0.505145461,0.900232376,0.238767354
11,0.313992542,0.894386671,0.902559943,0.822014203,0.810315182,0.916453274,0.739516604,0.428399126,0.65054876,0.511524003
11,0.080995839,0.976149442,0.621569205,0.806845386,0.73331241,0.966451258,0.463887947,0.398593314,0.82755369,0.437838595
11,0.104741168,0.729188325,0.272557066,0.468929918,0.805910719,0.950354067,0.221866971,0.387903382,0.546199184,0.090782283
11,0.069772412,0.633702666,0.357269918,0.467518317,0.526301167,0.897524425,0.31810835,0.376787393,0.777169882,0.160714277
11,0.365246887,0.272176995,0.313638502,0.103364277,0.674027753,0.552444434,0.235608628,0.478705463,0.614413868,0.126564362
11,0.119687272,0.873399713,0.21240646,0.716162585,0.54606815,0.314273203,0.102362339,0.249529393,0.029845454,0.308415099
11,0.127410514,0.756571285,0.301495491,0.850639363,0.89829548,0.557204852,0.388823615,0.362475255,0.006264983,0.738809378
11,0.255896647,0.543185536,0.649277247,0.541808065,0.743675482,0.838356486,0.417484281,0.556224389,0.705792045,0.240452887
11,0.263191166,0.435235583,0.725083423,0.698333023,0.602196964,0.891966085,0.575741285,0.678430256,0.859090032,0.35947496
11,0.167665259,0.829690301,0.843440988,0.775658041,0.670105941,0.873917828,0.730163878,0.49812083,0.801563967,0.425004797
11,0.447688263,0.961366202,0.216538616,0.907180174,0.134509333,0.848959177,0.64095518,0.222093115,0.144465812,0.709671031
11,0.345851852,0.636466375,0.44497192,0.645939194,0.553478087,0.746658452,0.154378832,0.249460543,0.446959497,0.068957864
11,0.182694492,0.570783134,0.829340014,0.981020101,0.387016256,0.680680926,0.151974238,0.331755292,0.26230256,0.133528843
11,0.67269302,0.054192328,0.4837109,0.040399557,0.493691388,0.102668207,0.538566834,0.654930263,0.777907183,0.153485339
11,0.097169701,0.042008844,0.313467325,0.226109328,0.103970448,0.361064303,0.336425015,0.54103658,0.561121186,0.097928996
11,0.19124967,0.972215671,0.577733736,0.595176253,0.653830606,0.947574497,0.062600611,0.160530656,0.264152381,0.58566146
11,0.176841005,0.476147635,0.569813195,0.577434186,0.430151614,0.799498846,0.657385698,0.551893712,0.8484903,0.336953673
11,0.202397371,0.878090918,0.451790096,0.729331737,0.657706011,0.963921926,0.454902537,0.45734022,0.79146081,0.366860629
11,0.54042885,0.552136548,0.638941414,0.292841355,0.573186827,0.418670517,0.51140045,0.361288146,0.709466341,0.168417975
11,0.011586143,0.936565151,0.093501833,0.659284964,0.52329111,0.974086704,0.329977878,0.322645571,0.755310363,0.150511436
11,0.107727103,0.920121292,0.958831726,0.953432226,0.967232013,0.926308347,0.587620968,0.419417502,0.240649427,0.8172497
11,0.370870751,0.976065083,0.864149252,0.835728107,0.829222911,0.979794747,0.36898294,0.169898252,0.43619278,0.797526768
11,0.250859859,0.853628841,0.126055007,0.676001339,0.562038141,0.6404644,0.393565864,0.277406808,0.065038353,0.496905009
11,0.136442635,0.049991715,0.724362297,0.178059512,0.321029389,0.465825866,0.534683846,0.758357309,0.84121862,0.257175257
11,0.130022765,0.031070903,0.596275591,0.311495607,0.210852905,0.467971363,0.593211075,0.691651883,0.724892241,0.338640842
11,0.04797804,0.843041256,0.200518245,0.875387745,0.526876479,0.58084877,0.214220797,0.335593521,0.055639832,0.224811484
11,0.406566961,0.64748909,0.336796819,0.085150639,0.61454626,0.397158918,0.520777774,0.337672969,0.542840537,0.306170903
11,0.260722496,0.306990342,0.744816123,0.786396783,0.533261891,0.761811231,0.444426104,0.479527857,0.6031502,0.321088869
11,0.621053646,0.883245418,0.150867726,0.936965073,0.385599883,0.895593838,0.04796719,0.373805601,0.003626218,0.575573845
11,0.781039538,0.989316972,0.531649925,0.791525405,0.338196355,0.971188759,0.176641624,0.202726278,0.163890515,0.745401141
11,0.039515422,0.70514371,0.120761911,0.436287513,0.546073739,0.883643694,0.22598397,0.292201995,0.512154279,0.136078425
11,0.314007356,0.5992681,0.161244547,0.428544264,0.455638075,0.703477867,0.253543255,0.27947558,0.413627735,0.197631332
11,0.243471123,0.580287185,0.640317987,0.825125028,0.515629947,0.749381055,0.443319565,0.355131158,0.575805999,0.259913783
11,0.226432391,0.816844067,0.659356015,0.615724839,0.597414538,0.78726718,0.884826911,0.571861699,0.816051765,0.598625758
11,0.382431597,0.827288382,0.238607036,0.251805586,0.721405705,0.876142326,0.443659642,0.175906353,0.695748913,0.349673677
11,0.37625614,0.593323833,0.640101169,0.643681198,0.516498422,0.570930278,0.516572372,0.25710304,0.730782983,0.256655699
11,0.342219153,0.979031701,0.287856203,0.524553515,0.639347536,0.942062331,0.126129754,0.147926492,0.096162669,0.841040611
11,0.521649993,0.42870854,0.431908383,0.636476759,0.594170882,0.556340435,0.296037207,0.352138764,0.470993767,0.178153597
11,0.085256684,0.633116898,0.305023067,0.367794226,0.285386006,0.857755919,0.675347155,0.393866969,0.916801694,0.218713539
11,0.544534999,0.889073021,0.908665921,0.829816781,0.327301937,0.850170432,0.812122109,0.260131209,0.418533026,0.538703404
11,0.20215603,0.94926599,0.334479272,0.707568024,0.315473333,0.899951648,0.804463837,0.240297553,0.348585983,0.725591673
11,0.041222972,0.571342285,0.764448245,0.666219738,0.290270216,0.827650599,0.487618456,0.653980055,0.900368837,0.178442088
11,0.202850888,0.84595434,0.66785541,0.8319614,0.691128021,0.912434479,0.52533818,0.516686313,0.69541652,0.406497324
11,0.466435879,0.153114345,0.709157278,0.180975678,0.653382565,0.343695748,0.231696408,0.543589659,0.834656792,0.099555171
11,0.456569009,0.955638854,0.697509694,0.864724728,0.516405842,0.93565867,0.044897837,0.256128963,0.022341645,0.486529893
11,0.437080056,0.06283819,0.974139345,0.588761708,0.206714885,0.530710218,0.968936323,0.851177996,0.983114461,0.568246605
11,0.346134337,0.901575932,0.392936797,0.714374569,0.303471745,0.539366697,0.529138657,0.283770135,0.052240378,0.476128143
11,0.695849605,0.78953199,0.301447014,0.923090418,0.56124149,0.715862525,0.106147536,0.388670277,0.004088668,0.661501826
11,0.163841635,0.830977872,0.580869139,0.413844529,0.63394569,0.906963551,0.430479401,0.485767999,0.908451848,0.102247172
11,0.054710229,0.686680355,0.561759087,0.554117877,0.623707058,0.766834543,0.509723864,0.448473975,0.812406794,0.223200713
11,0.385283171,0.549582893,0.827718368,0.756167315,0.578339988,0.764357187,0.33315123,0.350119371,0.71147875,0.246652802
11,0.352629137,0.977142189,0.994702685,0.999563744,0.789474131,0.957650179,0.755433965,0.432216865,0.454137975,0.819326119
11,0.44193778,0.128922794,0.371785548,0.077210472,0.283228509,0.131499607,0.403931878,0.30270723,0.60718353,0.119493555
11,0.108609669,0.633511999,0.871081836,0.767783346,0.802552464,0.934003971,0.33009831,0.646099391,0.750841112,0.210025767
11,0.947592258,0.824055022,0.055016236,0.906449506,0.11832665,0.492417542,0.233143693,0.289978736,0.588275815,0.425924306
11,0.248179853,0.816583602,0.263209522,0.587136495,0.644454723,0.716703022,0.354233079,0.37628241,0.610019717,0.126972775
11,0.691199696,0.873431457,0.00590171,0.934401549,0.383364426,0.470323534,0.145386821,0.272483307,0.011227598,0.546660868
11,0.575392161,0.991731825,0.983551056,0.999331163,0.777401139,0.061101427,0.882549403,0.270564777,0.444843892,0.801489019
11,0.645583543,0.790625234,0.838100298,0.448221918,0.827703228,0.530236318,0.358656908,0.289104115,0.50449502,0.267365499
11,0.191852449,0.137059858,0.551336919,0.254787652,0.248970373,0.35393146,0.568052957,0.430598763,0.811923556,0.104757415
11,0.076590318,0.779247207,0.710711552,0.70180847,0.898104131,0.633449043,0.598392199,0.413651708,0.110563364,0.564581091
11,0.452762525,0.73798425,0.798388639,0.849249104,0.64531428,0.880358232,0.518265852,0.463554074,0.671291044,0.350055252
11,0.096903987,0.725116446,0.418405813,0.519466042,0.367632074,0.699831139,0.401895463,0.522192023,0.547825177,0.27378448
